UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
130110,90, 90,"R",1,"R",1
130110,99, 99,"R",6,"R",5
130217, 9,  9,"R",330,"R",198
130217,25, 25,"R",3,"R",1
130217,44, 44,"R",1,"R",0
130217,58,999,"R",334,"R",199
130217,99, 99,"R",334,"R",199
130226, 6,  6,"R",14,"R",13
130226, 8,  8,"R",4,"R",3
130226, 9,  9,"R",490,"R",478
130226,11, 11,"R",2,"R",2
130226,12, 12,"R",8,"R",7
130226,15, 15,"R",1,"R",1
130226,17, 17,"R",4,"R",4
130226,18, 18,"R",1,"R",1
130226,23, 23,"R",20,"R",20
130226,24, 24,"R",8,"R",8
130226,25, 25,"R",350,"R",348
130226,26, 26,"R",2,"R",2
130226,27, 27,"R",5,"R",4
130226,29, 29,"R",1,"R",1
130226,33, 33,"R",53,"R",52
130226,34, 34,"R",399,"R",397
130226,36, 36,"R",466,"R",461
130226,37, 37,"R",4,"R",4
130226,39, 39,"R",4,"R",4
130226,42, 42,"R",35,"R",35
130226,44, 44,"R",56,"R",55
130226,45, 45,"R",2,"R",2
130226,47, 47,"R",1,"R",1
130226,48, 48,"R",2,"R",2
130226,49, 49,"R",1,"R",1
130226,50, 50,"R",7,"R",7
130226,51, 51,"R",3,"R",1
130226,53, 53,"R",1,"R",1
130226,55, 55,"R",2,"R",2
130226,57, 57,"R",20,"R",13
130226,58,999,"R",1966,"R",1930
130226,99, 99,"R",1966,"R",1930
130253, 1,  1,"R",1,"R",1
130253, 2,  2,"R",1,"R",1
130253, 6,  6,"R",7,"R",7
130253, 8,  8,"R",2,"R",1
130253, 9,  9,"R",345,"R",314
130253,10, 10,"R",1,"R",1
130253,11, 11,"R",1,"R",1
130253,12, 12,"R",4,"R",4
130253,13, 13,"R",2,"R",2
130253,15, 15,"R",1,"R",1
130253,17, 17,"R",1,"R",1
130253,18, 18,"R",1,"R",1
130253,23, 23,"R",5,"R",5
130253,24, 24,"R",5,"R",5
130253,25, 25,"R",168,"R",162
130253,26, 26,"R",1,"R",0
130253,27, 27,"R",1,"R",1
130253,33, 33,"R",19,"R",18
130253,34, 34,"R",258,"R",240
130253,36, 36,"R",488,"R",416
130253,37, 37,"R",1,"R",1
130253,42, 42,"R",15,"R",11
130253,44, 44,"R",31,"R",28
130253,49, 49,"R",1,"R",1
130253,50, 50,"R",3,"R",3
130253,51, 51,"R",3,"R",3
130253,57, 57,"R",2,"R",2
130253,58,999,"R",1368,"R",1231
130253,72, 72,"R",1,"R",1
130253,89,999,"R",1,"R",1
130253,90, 90,"R",18,"R",6
130253,99, 99,"R",1387,"R",1238
130314, 9,  9,"R",127,"R",123
130314,12, 12,"R",1,"R",1
130314,13, 13,"R",1,"R",1
130314,25, 25,"R",1,"R",1
130314,36, 36,"R",1,"R",1
130314,44, 44,"R",1,"R",1
130314,48, 48,"R",1,"R",1
130314,51, 51,"R",1,"R",1
130314,58,999,"R",134,"R",130
130314,99, 99,"R",134,"R",130
130396, 9,  9,"R",1281,"R",864
130396,25, 25,"R",1,"R",1
130396,36, 36,"R",2,"R",1
130396,44, 44,"R",1,"R",0
130396,58,999,"R",1285,"R",866
130396,90, 90,"R",3,"R",0
130396,99, 99,"R",1288,"R",866
130448, 9,  9,"R",10,"R",5
130448,58,999,"R",10,"R",5
130448,99, 99,"R",10,"R",5
130493, 6,  6,"R",1,"R",1
130493, 8,  8,"R",1,"R",1
130493, 9,  9,"R",1315,"R",1248
130493,10, 10,"R",1,"R",1
130493,12, 12,"R",2,"R",2
130493,17, 17,"R",1,"R",1
130493,21, 21,"R",1,"R",1
130493,23, 23,"R",1,"R",1
130493,25, 25,"R",17,"R",17
130493,27, 27,"R",1,"R",1
130493,34, 34,"R",6,"R",5
130493,36, 36,"R",22,"R",21
130493,42, 42,"R",1,"R",1
130493,45, 45,"R",1,"R",1
130493,48, 48,"R",2,"R",2
130493,50, 50,"R",2,"R",2
130493,57, 57,"R",4,"R",0
130493,58,999,"R",1379,"R",1306
130493,99, 99,"R",1379,"R",1306
130509, 9,  9,"R",172,"R",3
130509,36, 36,"R",1,"R",0
130509,58,999,"R",173,"R",3
130509,99, 99,"R",173,"R",3
130590, 1,  1,"R",1,"R",1
130590, 4,  4,"R",4,"R",3
130590, 6,  6,"R",17,"R",17
130590, 8,  8,"R",3,"R",3
130590, 9,  9,"R",71,"R",67
130590,10, 10,"R",1,"R",1
130590,11, 11,"R",2,"R",2
130590,12, 12,"R",4,"R",4
130590,13, 13,"R",5,"R",5
130590,17, 17,"R",15,"R",13
130590,18, 18,"R",1,"R",0
130590,19, 19,"R",1,"R",1
130590,20, 20,"R",1,"R",1
130590,22, 22,"R",1,"R",1
130590,23, 23,"R",14,"R",14
130590,24, 24,"R",11,"R",11
130590,25, 25,"R",148,"R",143
130590,27, 27,"R",5,"R",5
130590,29, 29,"R",1,"R",1
130590,33, 33,"R",4,"R",4
130590,34, 34,"R",30,"R",28
130590,36, 36,"R",93,"R",90
130590,37, 37,"R",2,"R",2
130590,39, 39,"R",2,"R",2
130590,41, 41,"R",5,"R",5
130590,42, 42,"R",18,"R",17
130590,44, 44,"R",11,"R",11
130590,45, 45,"R",1,"R",1
130590,47, 47,"R",2,"R",2
130590,48, 48,"R",6,"R",6
130590,49, 49,"R",1,"R",1
130590,50, 50,"R",7,"R",7
130590,51, 51,"R",8,"R",8
130590,53, 53,"R",4,"R",4
130590,58,999,"R",500,"R",481
130590,72, 72,"R",1,"R",1
130590,89,999,"R",1,"R",1
130590,90, 90,"R",79,"R",71
130590,99, 99,"R",580,"R",553
130606, 9,  9,"R",839,"R",568
130606,25, 25,"R",1,"R",0
130606,34, 34,"R",1,"R",1
130606,36, 36,"R",1,"R",1
130606,45, 45,"R",1,"R",1
130606,58,999,"R",843,"R",571
130606,90, 90,"R",4,"R",0
130606,99, 99,"R",847,"R",571
130697, 1,  1,"R",2,"R",2
130697, 2,  2,"R",1,"R",1
130697, 4,  4,"R",2,"R",2
130697, 6,  6,"R",72,"R",64
130697, 8,  8,"R",10,"R",8
130697, 9,  9,"R",35,"R",33
130697,10, 10,"R",2,"R",2
130697,11, 11,"R",2,"R",2
130697,12, 12,"R",18,"R",17
130697,13, 13,"R",9,"R",9
130697,15, 15,"R",4,"R",3
130697,17, 17,"R",19,"R",17
130697,18, 18,"R",1,"R",0
130697,20, 20,"R",2,"R",2
130697,21, 21,"R",1,"R",1
130697,22, 22,"R",1,"R",1
130697,23, 23,"R",6,"R",6
130697,24, 24,"R",9,"R",9
130697,25, 25,"R",94,"R",90
130697,26, 26,"R",4,"R",4
130697,27, 27,"R",7,"R",7
130697,28, 28,"R",1,"R",1
130697,32, 32,"R",3,"R",2
130697,33, 33,"R",12,"R",11
130697,34, 34,"R",52,"R",49
130697,35, 35,"R",1,"R",1
130697,36, 36,"R",147,"R",145
130697,37, 37,"R",6,"R",6
130697,38, 38,"R",1,"R",1
130697,39, 39,"R",6,"R",5
130697,40, 40,"R",2,"R",2
130697,41, 41,"R",9,"R",7
130697,42, 42,"R",25,"R",24
130697,44, 44,"R",4,"R",4
130697,45, 45,"R",1,"R",1
130697,47, 47,"R",7,"R",7
130697,48, 48,"R",25,"R",24
130697,50, 50,"R",3,"R",3
130697,51, 51,"R",16,"R",15
130697,53, 53,"R",21,"R",19
130697,55, 55,"R",2,"R",1
130697,58,999,"R",645,"R",608
130697,72, 72,"R",2,"R",2
130697,89,999,"R",2,"R",2
130697,90, 90,"R",114,"R",99
130697,99, 99,"R",761,"R",709
130776, 8,  8,"R",1,"R",1
130776, 9,  9,"R",664,"R",619
130776,12, 12,"R",2,"R",2
130776,17, 17,"R",1,"R",0
130776,23, 23,"R",1,"R",0
130776,25, 25,"R",6,"R",5
130776,33, 33,"R",1,"R",1
130776,36, 36,"R",147,"R",136
130776,42, 42,"R",1,"R",1
130776,45, 45,"R",1,"R",1
130776,51, 51,"R",1,"R",1
130776,53, 53,"R",1,"R",0
130776,58,999,"R",827,"R",767
130776,99, 99,"R",827,"R",767
130794, 1,  1,"R",7,"R",7
130794, 2,  2,"R",2,"R",2
130794, 4,  4,"R",15,"R",15
130794, 5,  5,"R",1,"R",1
130794, 6,  6,"R",213,"R",212
130794, 8,  8,"R",16,"R",16
130794, 9,  9,"R",109,"R",109
130794,10, 10,"R",3,"R",3
130794,11, 11,"R",19,"R",19
130794,12, 12,"R",63,"R",63
130794,13, 13,"R",43,"R",43
130794,15, 15,"R",5,"R",5
130794,16, 16,"R",2,"R",2
130794,17, 17,"R",71,"R",71
130794,18, 18,"R",13,"R",12
130794,19, 19,"R",2,"R",2
130794,20, 20,"R",3,"R",3
130794,21, 21,"R",6,"R",6
130794,22, 22,"R",6,"R",6
130794,23, 23,"R",9,"R",9
130794,24, 24,"R",52,"R",52
130794,25, 25,"R",77,"R",75
130794,26, 26,"R",19,"R",19
130794,27, 27,"R",20,"R",20
130794,28, 28,"R",5,"R",5
130794,29, 29,"R",18,"R",18
130794,30, 30,"R",4,"R",4
130794,31, 31,"R",2,"R",2
130794,32, 32,"R",3,"R",3
130794,33, 33,"R",6,"R",6
130794,34, 34,"R",85,"R",85
130794,35, 35,"R",5,"R",5
130794,36, 36,"R",183,"R",183
130794,37, 37,"R",23,"R",23
130794,38, 38,"R",1,"R",1
130794,39, 39,"R",35,"R",35
130794,40, 40,"R",6,"R",6
130794,41, 41,"R",5,"R",5
130794,42, 42,"R",47,"R",47
130794,44, 44,"R",8,"R",8
130794,45, 45,"R",10,"R",10
130794,46, 46,"R",4,"R",4
130794,47, 47,"R",15,"R",15
130794,48, 48,"R",68,"R",68
130794,49, 49,"R",3,"R",3
130794,50, 50,"R",5,"R",5
130794,51, 51,"R",33,"R",33
130794,53, 53,"R",25,"R",25
130794,54, 54,"R",3,"R",3
130794,55, 55,"R",10,"R",10
130794,56, 56,"R",2,"R",2
130794,57, 57,"R",1,"R",1
130794,58,999,"R",1391,"R",1387
130794,66, 66,"R",1,"R",1
130794,72, 72,"R",2,"R",2
130794,89,999,"R",3,"R",3
130794,90, 90,"R",185,"R",174
130794,99, 99,"R",1579,"R",1564
130873,10, 10,"R",50,"R",4
130873,24, 24,"R",2,"R",0
130873,42, 42,"R",6,"R",0
130873,58,999,"R",58,"R",4
130873,99, 99,"R",58,"R",4
130934, 4,  4,"R",3,"R",3
130934, 6,  6,"R",9,"R",9
130934, 9,  9,"R",16,"R",16
130934,10, 10,"R",323,"R",311
130934,11, 11,"R",48,"R",46
130934,12, 12,"R",6,"R",6
130934,13, 13,"R",4,"R",4
130934,17, 17,"R",2,"R",2
130934,18, 18,"R",2,"Z",0
130934,24, 24,"R",124,"R",120
130934,25, 25,"R",3,"R",3
130934,26, 26,"R",3,"R",3
130934,29, 29,"R",2,"R",2
130934,33, 33,"R",3,"R",3
130934,34, 34,"R",91,"R",91
130934,36, 36,"R",119,"R",118
130934,37, 37,"R",2,"R",2
130934,39, 39,"R",1,"R",1
130934,42, 42,"R",78,"R",77
130934,44, 44,"R",1,"R",1
130934,48, 48,"R",1,"R",1
130934,51, 51,"R",20,"R",20
130934,58,999,"R",861,"R",839
130934,78, 78,"R",1,"R",1
130934,89,999,"R",1,"R",1
130934,90, 90,"R",48,"R",30
130934,98, 98,"R",41,"A",
130934,99, 99,"R",951,"R",870
130943, 5,  5,"R",1,"R",1
130943, 6,  6,"R",30,"R",28
130943, 8,  8,"R",7,"R",7
130943, 9,  9,"R",115,"R",114
130943,10, 10,"R",1768,"R",1651
130943,11, 11,"R",6,"R",5
130943,12, 12,"R",13,"R",13
130943,13, 13,"R",5,"R",5
130943,17, 17,"R",11,"R",9
130943,18, 18,"R",1,"R",1
130943,20, 20,"R",1,"R",1
130943,21, 21,"R",1,"R",1
130943,24, 24,"R",260,"R",249
130943,25, 25,"R",98,"R",97
130943,29, 29,"R",2,"R",2
130943,31, 31,"R",1,"R",1
130943,32, 32,"R",1,"R",1
130943,33, 33,"R",7,"R",7
130943,34, 34,"R",906,"R",894
130943,35, 35,"R",1,"R",1
130943,36, 36,"R",616,"R",609
130943,37, 37,"R",3,"R",3
130943,38, 38,"R",1,"R",1
130943,39, 39,"R",8,"R",7
130943,41, 41,"R",2,"R",2
130943,42, 42,"R",482,"R",473
130943,44, 44,"R",8,"R",8
130943,45, 45,"R",2,"R",2
130943,47, 47,"R",2,"R",2
130943,48, 48,"R",8,"R",8
130943,50, 50,"R",7,"R",6
130943,51, 51,"R",50,"R",50
130943,53, 53,"R",2,"R",1
130943,54, 54,"R",1,"R",1
130943,55, 55,"R",2,"R",2
130943,58,999,"R",4429,"R",4263
130943,90, 90,"R",236,"R",111
130943,98, 98,"R",6,"A",
130943,99, 99,"R",4671,"R",4374
131159, 1,  1,"R",5,"R",5
131159, 4,  4,"R",12,"R",12
131159, 6,  6,"R",120,"R",116
131159, 8,  8,"R",18,"R",17
131159, 9,  9,"R",59,"R",59
131159,10, 10,"R",8,"R",8
131159,11, 11,"R",22,"R",21
131159,12, 12,"R",86,"R",85
131159,13, 13,"R",28,"R",28
131159,15, 15,"R",8,"R",8
131159,17, 17,"R",56,"R",55
131159,18, 18,"R",9,"R",9
131159,19, 19,"R",5,"R",5
131159,20, 20,"R",1,"R",1
131159,21, 21,"R",9,"R",9
131159,22, 22,"R",6,"R",6
131159,23, 23,"R",19,"R",19
131159,24, 24,"R",146,"R",145
131159,25, 25,"R",143,"R",140
131159,26, 26,"R",9,"R",9
131159,27, 27,"R",17,"R",17
131159,28, 28,"R",2,"R",2
131159,29, 29,"R",12,"R",12
131159,32, 32,"R",7,"R",7
131159,33, 33,"R",13,"R",13
131159,34, 34,"R",190,"R",189
131159,35, 35,"R",4,"R",4
131159,36, 36,"R",177,"R",177
131159,37, 37,"R",44,"R",43
131159,38, 38,"R",1,"R",1
131159,39, 39,"R",21,"R",21
131159,40, 40,"R",2,"R",2
131159,41, 41,"R",14,"R",13
131159,42, 42,"R",176,"R",173
131159,44, 44,"R",23,"R",23
131159,45, 45,"R",8,"R",8
131159,47, 47,"R",16,"R",16
131159,48, 48,"R",45,"R",44
131159,49, 49,"R",4,"R",4
131159,50, 50,"R",16,"R",16
131159,51, 51,"R",100,"R",94
131159,53, 53,"R",13,"R",13
131159,54, 54,"R",2,"R",2
131159,55, 55,"R",7,"R",7
131159,57, 57,"R",81,"R",76
131159,58,999,"R",1764,"R",1734
131159,69, 69,"R",1,"R",1
131159,72, 72,"R",14,"R",14
131159,89,999,"R",15,"R",15
131159,90, 90,"R",6,"R",6
131159,99, 99,"R",1785,"R",1755
131399, 6,  6,"R",1,"R",1
131399,11, 11,"R",439,"R",264
131399,12, 12,"R",3,"R",3
131399,24, 24,"R",43,"R",23
131399,27, 27,"R",1,"R",1
131399,37, 37,"R",1,"R",0
131399,42, 42,"R",2,"R",1
131399,44, 44,"R",1,"R",1
131399,48, 48,"R",1,"R",1
131399,51, 51,"R",17,"R",8
131399,58,999,"R",509,"R",303
131399,90, 90,"R",12,"R",2
131399,98, 98,"R",5,"A",
131399,99, 99,"R",526,"R",305
131450, 1,  1,"R",2,"R",2
131450, 4,  4,"R",7,"R",5
131450, 5,  5,"R",3,"R",3
131450, 6,  6,"R",27,"R",22
131450, 8,  8,"R",3,"R",3
131450, 9,  9,"R",4,"R",4
131450,10, 10,"R",3,"R",3
131450,11, 11,"R",2,"R",1
131450,12, 12,"R",9,"R",8
131450,13, 13,"R",12,"R",9
131450,15, 15,"R",3,"R",3
131450,16, 16,"R",1,"R",1
131450,17, 17,"R",3,"R",3
131450,18, 18,"R",7,"R",5
131450,20, 20,"R",3,"R",2
131450,21, 21,"R",3,"R",3
131450,22, 22,"R",4,"R",2
131450,23, 23,"R",1,"R",1
131450,24, 24,"R",25,"R",22
131450,25, 25,"R",6,"R",5
131450,26, 26,"R",3,"R",3
131450,27, 27,"R",4,"R",4
131450,28, 28,"R",3,"R",3
131450,29, 29,"R",6,"R",6
131450,31, 31,"R",2,"R",2
131450,32, 32,"R",1,"R",1
131450,34, 34,"R",6,"R",6
131450,36, 36,"R",10,"R",9
131450,37, 37,"R",8,"R",7
131450,39, 39,"R",14,"R",12
131450,40, 40,"R",1,"R",1
131450,41, 41,"R",1,"R",1
131450,42, 42,"R",7,"R",7
131450,44, 44,"R",5,"R",5
131450,45, 45,"R",1,"Z",0
131450,46, 46,"R",1,"R",1
131450,47, 47,"R",2,"R",2
131450,48, 48,"R",27,"R",24
131450,51, 51,"R",4,"R",4
131450,53, 53,"R",5,"R",5
131450,55, 55,"R",2,"R",2
131450,58,999,"R",241,"R",212
131450,90, 90,"R",6,"R",3
131450,99, 99,"R",247,"R",215
131469, 1,  1,"R",1,"R",1
131469, 2,  2,"R",1,"R",1
131469, 4,  4,"R",12,"R",12
131469, 5,  5,"R",3,"R",3
131469, 6,  6,"R",211,"R",207
131469, 8,  8,"R",29,"R",28
131469, 9,  9,"R",104,"R",98
131469,10, 10,"R",14,"R",14
131469,11, 11,"R",19,"R",18
131469,12, 12,"R",112,"R",110
131469,13, 13,"R",54,"R",53
131469,15, 15,"R",5,"R",5
131469,16, 16,"R",4,"R",4
131469,17, 17,"R",60,"R",60
131469,18, 18,"R",8,"R",8
131469,19, 19,"R",4,"R",4
131469,20, 20,"R",7,"R",7
131469,21, 21,"R",12,"R",12
131469,22, 22,"R",11,"R",11
131469,23, 23,"R",15,"R",14
131469,24, 24,"R",83,"R",83
131469,25, 25,"R",184,"R",183
131469,26, 26,"R",21,"R",21
131469,27, 27,"R",21,"R",21
131469,29, 29,"R",18,"R",18
131469,30, 30,"R",2,"R",2
131469,31, 31,"R",3,"R",3
131469,32, 32,"R",9,"R",9
131469,33, 33,"R",28,"R",27
131469,34, 34,"R",315,"R",309
131469,35, 35,"R",5,"R",5
131469,36, 36,"R",319,"R",311
131469,37, 37,"R",37,"R",36
131469,39, 39,"R",45,"R",45
131469,40, 40,"R",1,"R",1
131469,41, 41,"R",18,"R",18
131469,42, 42,"R",192,"R",189
131469,44, 44,"R",19,"R",18
131469,45, 45,"R",14,"R",14
131469,47, 47,"R",26,"R",26
131469,48, 48,"R",63,"R",63
131469,49, 49,"R",3,"R",3
131469,50, 50,"R",13,"R",13
131469,51, 51,"R",114,"R",113
131469,53, 53,"R",19,"R",18
131469,54, 54,"R",4,"R",4
131469,55, 55,"R",18,"R",17
131469,57, 57,"R",47,"R",43
131469,58,999,"R",2327,"R",2283
131469,72, 72,"R",11,"R",11
131469,89,999,"R",11,"R",11
131469,90, 90,"R",269,"R",263
131469,98, 98,"R",3,"A",
131469,99, 99,"R",2610,"R",2557
131496, 1,  1,"R",8,"R",8
131496, 2,  2,"R",4,"R",4
131496, 4,  4,"R",13,"R",13
131496, 5,  5,"R",4,"R",4
131496, 6,  6,"R",158,"R",156
131496, 8,  8,"R",11,"R",11
131496, 9,  9,"R",75,"R",74
131496,10, 10,"R",4,"R",4
131496,11, 11,"R",26,"R",26
131496,12, 12,"R",74,"R",74
131496,13, 13,"R",28,"R",28
131496,15, 15,"R",3,"R",3
131496,16, 16,"R",4,"R",4
131496,17, 17,"R",51,"R",51
131496,18, 18,"R",13,"R",13
131496,19, 19,"R",6,"R",6
131496,20, 20,"R",7,"R",7
131496,21, 21,"R",4,"R",4
131496,22, 22,"R",8,"R",8
131496,23, 23,"R",4,"R",4
131496,24, 24,"R",92,"R",91
131496,25, 25,"R",89,"R",87
131496,26, 26,"R",15,"R",15
131496,27, 27,"R",9,"R",9
131496,28, 28,"R",5,"R",5
131496,29, 29,"R",8,"R",8
131496,30, 30,"R",2,"R",2
131496,31, 31,"R",7,"R",7
131496,32, 32,"R",7,"R",7
131496,33, 33,"R",7,"R",7
131496,34, 34,"R",124,"R",124
131496,36, 36,"R",207,"R",206
131496,37, 37,"R",23,"R",23
131496,39, 39,"R",26,"R",25
131496,41, 41,"R",5,"R",5
131496,42, 42,"R",68,"R",68
131496,44, 44,"R",6,"R",6
131496,45, 45,"R",8,"R",8
131496,46, 46,"R",1,"R",1
131496,47, 47,"R",7,"R",7
131496,48, 48,"R",70,"R",70
131496,49, 49,"R",5,"R",5
131496,50, 50,"R",3,"R",3
131496,51, 51,"R",83,"R",83
131496,53, 53,"R",26,"R",26
131496,54, 54,"R",3,"R",3
131496,55, 55,"R",5,"R",5
131496,56, 56,"R",1,"R",1
131496,57, 57,"R",2,"R",1
131496,58,999,"R",1419,"R",1410
131496,66, 66,"R",1,"R",1
131496,72, 72,"R",6,"R",6
131496,78, 78,"R",1,"R",1
131496,89,999,"R",8,"R",8
131496,90, 90,"R",170,"R",161
131496,99, 99,"R",1597,"R",1579
131520, 1,  1,"R",24,"R",24
131520, 2,  2,"R",6,"R",6
131520, 4,  4,"R",6,"R",6
131520, 5,  5,"R",2,"R",2
131520, 6,  6,"R",130,"R",130
131520, 8,  8,"R",11,"R",11
131520, 9,  9,"R",30,"R",30
131520,10, 10,"R",19,"R",19
131520,11, 11,"R",23,"R",23
131520,12, 12,"R",103,"R",103
131520,13, 13,"R",192,"R",192
131520,15, 15,"R",1,"R",1
131520,17, 17,"R",149,"R",149
131520,18, 18,"R",14,"R",14
131520,19, 19,"R",1,"R",1
131520,20, 20,"R",3,"R",3
131520,21, 21,"R",6,"R",6
131520,22, 22,"R",41,"R",41
131520,23, 23,"R",3,"R",3
131520,24, 24,"R",197,"R",197
131520,25, 25,"R",27,"R",27
131520,26, 26,"R",61,"R",61
131520,27, 27,"R",19,"R",19
131520,28, 28,"R",11,"R",11
131520,29, 29,"R",20,"R",20
131520,31, 31,"R",1,"R",1
131520,32, 32,"R",8,"R",8
131520,33, 33,"R",1,"R",1
131520,34, 34,"R",110,"R",110
131520,35, 35,"R",1,"R",1
131520,36, 36,"R",208,"R",208
131520,37, 37,"R",71,"R",71
131520,39, 39,"R",52,"R",52
131520,40, 40,"R",10,"R",10
131520,41, 41,"R",3,"R",3
131520,42, 42,"R",81,"R",81
131520,44, 44,"R",5,"R",5
131520,45, 45,"R",18,"R",18
131520,46, 46,"R",1,"R",1
131520,47, 47,"R",41,"R",41
131520,48, 48,"R",132,"R",132
131520,51, 51,"R",84,"R",84
131520,53, 53,"R",14,"R",14
131520,54, 54,"R",2,"R",2
131520,55, 55,"R",10,"R",10
131520,58,999,"R",1952,"R",1952
131520,78, 78,"R",1,"R",1
131520,89,999,"R",1,"R",1
131520,90, 90,"R",126,"R",126
131520,99, 99,"R",2079,"R",2079
132602, 1,  1,"R",3,"R",3
132602, 4,  4,"R",1,"R",1
132602, 6,  6,"R",33,"R",32
132602, 8,  8,"R",1,"R",1
132602, 9,  9,"R",6,"R",5
132602,10, 10,"R",3,"R",3
132602,11, 11,"R",25,"R",25
132602,12, 12,"R",865,"R",848
132602,13, 13,"R",86,"R",85
132602,17, 17,"R",18,"R",18
132602,18, 18,"R",3,"R",3
132602,21, 21,"R",2,"R",2
132602,22, 22,"R",4,"R",4
132602,24, 24,"R",11,"R",10
132602,25, 25,"R",3,"R",3
132602,26, 26,"R",10,"R",9
132602,27, 27,"R",8,"R",7
132602,28, 28,"R",1,"R",1
132602,29, 29,"R",3,"R",3
132602,32, 32,"R",1,"R",1
132602,34, 34,"R",3,"R",2
132602,36, 36,"R",9,"R",9
132602,37, 37,"R",11,"R",11
132602,39, 39,"R",8,"R",8
132602,42, 42,"R",5,"R",5
132602,45, 45,"R",13,"R",12
132602,47, 47,"R",3,"R",3
132602,48, 48,"R",8,"R",8
132602,51, 51,"R",7,"R",6
132602,53, 53,"R",3,"R",3
132602,55, 55,"R",2,"R",2
132602,58,999,"R",1159,"R",1133
132602,78, 78,"R",9,"R",8
132602,89,999,"R",9,"R",8
132602,90, 90,"R",12,"Z",0
132602,99, 99,"R",1180,"R",1141
132693, 9,  9,"R",1,"R",1
132693,10, 10,"R",1,"R",1
132693,12, 12,"R",2350,"R",1752
132693,13, 13,"R",3,"R",1
132693,17, 17,"R",1,"R",1
132693,19, 19,"R",2,"R",2
132693,25, 25,"R",1,"R",1
132693,26, 26,"R",1,"R",1
132693,27, 27,"R",1,"R",1
132693,28, 28,"R",1,"R",0
132693,34, 34,"R",1,"R",0
132693,36, 36,"R",4,"R",2
132693,37, 37,"R",1,"R",0
132693,42, 42,"R",2,"R",2
132693,44, 44,"R",1,"R",1
132693,47, 47,"R",1,"R",1
132693,51, 51,"R",2,"R",1
132693,53, 53,"R",1,"R",1
132693,58,999,"R",2375,"R",1769
132693,72, 72,"R",1,"R",1
132693,89,999,"R",1,"R",1
132693,90, 90,"R",33,"R",18
132693,98, 98,"R",2,"A",
132693,99, 99,"R",2411,"R",1788
132709, 6,  6,"R",1,"R",1
132709, 8,  8,"R",1,"R",0
132709,10, 10,"R",1,"R",1
132709,12, 12,"R",6651,"R",4814
132709,13, 13,"R",2,"R",1
132709,24, 24,"R",1,"R",1
132709,25, 25,"R",2,"R",1
132709,27, 27,"R",1,"R",1
132709,34, 34,"R",1,"R",1
132709,36, 36,"R",8,"R",7
132709,37, 37,"R",2,"R",1
132709,42, 42,"R",1,"R",1
132709,48, 48,"R",1,"R",1
132709,51, 51,"R",1,"R",0
132709,55, 55,"R",1,"R",1
132709,58,999,"R",6675,"R",4832
132709,72, 72,"R",5,"R",5
132709,89,999,"R",5,"R",5
132709,98, 98,"R",12,"A",
132709,99, 99,"R",6692,"R",4837
132851, 5,  5,"R",2,"R",0
132851, 6,  6,"R",1,"R",1
132851, 8,  8,"R",1,"R",0
132851,12, 12,"R",1277,"R",945
132851,17, 17,"R",1,"R",1
132851,21, 21,"R",1,"R",0
132851,25, 25,"R",1,"R",1
132851,27, 27,"R",1,"R",0
132851,34, 34,"R",2,"R",1
132851,36, 36,"R",2,"R",1
132851,39, 39,"R",1,"R",1
132851,48, 48,"R",1,"R",1
132851,55, 55,"R",1,"R",1
132851,58,999,"R",1292,"R",953
132851,98, 98,"R",21,"A",
132851,99, 99,"R",1313,"R",953
132879,12, 12,"R",50,"R",46
132879,13, 13,"R",1,"R",1
132879,18, 18,"R",1,"R",1
132879,48, 48,"R",1,"R",1
132879,57, 57,"R",1,"R",0
132879,58,999,"R",54,"R",49
132879,98, 98,"R",2,"A",
132879,99, 99,"R",56,"R",49
132903, 1,  1,"R",10,"R",10
132903, 2,  2,"R",1,"R",1
132903, 4,  4,"R",4,"R",4
132903, 5,  5,"R",4,"R",3
132903, 6,  6,"R",11,"R",11
132903, 8,  8,"R",4,"R",4
132903, 9,  9,"R",18,"R",17
132903,10, 10,"R",2,"R",2
132903,12, 12,"R",6256,"R",6187
132903,13, 13,"R",46,"R",44
132903,15, 15,"R",1,"R",1
132903,16, 16,"R",3,"R",3
132903,17, 17,"R",39,"R",38
132903,18, 18,"R",4,"R",4
132903,19, 19,"R",5,"R",5
132903,20, 20,"R",3,"R",3
132903,21, 21,"R",4,"R",4
132903,22, 22,"R",5,"R",5
132903,23, 23,"R",1,"R",1
132903,24, 24,"R",28,"R",28
132903,25, 25,"R",16,"R",16
132903,26, 26,"R",7,"R",7
132903,27, 27,"R",7,"R",7
132903,28, 28,"R",1,"R",1
132903,29, 29,"R",4,"R",4
132903,31, 31,"R",3,"R",3
132903,32, 32,"R",2,"R",2
132903,33, 33,"R",5,"R",5
132903,34, 34,"R",60,"R",60
132903,35, 35,"R",5,"R",5
132903,36, 36,"R",54,"R",54
132903,37, 37,"R",14,"R",13
132903,38, 38,"R",1,"R",1
132903,39, 39,"R",24,"R",21
132903,41, 41,"R",2,"R",1
132903,42, 42,"R",49,"R",49
132903,44, 44,"R",1,"R",1
132903,45, 45,"R",17,"R",16
132903,47, 47,"R",19,"R",19
132903,48, 48,"R",21,"R",21
132903,50, 50,"R",1,"R",1
132903,51, 51,"R",37,"R",35
132903,53, 53,"R",6,"R",6
132903,54, 54,"R",1,"Z",0
